time_dim_id,date_value,date_year,date_month,date_day,date_weekday,date_hour
10464,2016-03-14 11:00:00,2016,3,14,1,11
10465,2016-03-14 12:00:00,2016,3,14,1,12
10466,2016-03-14 13:00:00,2016,3,14,1,13
10467,2016-03-14 14:00:00,2016,3,14,1,14
10468,2016-03-14 15:00:00,2016,3,14,1,15
10469,2016-03-14 16:00:00,2016,3,14,1,16
10470,2016-03-14 17:00:00,2016,3,14,1,17
10471,2016-03-14 18:00:00,2016,3,14,1,18
10472,2016-03-14 19:00:00,2016,3,14,1,19
10473,2016-03-14 20:00:00,2016,3,14,1,20
10474,2016-03-14 21:00:00,2016,3,14,1,21
10475,2016-03-14 22:00:00,2016,3,14,1,22
10476,2016-03-14 23:00:00,2016,3,14,1,23
10477,2016-03-15 00:00:00,2016,3,15,2,0
10478,2016-03-15 01:00:00,2016,3,15,2,1
10479,2016-03-15 02:00:00,2016,3,15,2,2
10480,2016-03-15 03:00:00,2016,3,15,2,3
10481,2016-03-15 04:00:00,2016,3,15,2,4
10482,2016-03-15 05:00:00,2016,3,15,2,5
10483,2016-03-15 06:00:00,2016,3,15,2,6
10484,2016-03-15 07:00:00,2016,3,15,2,7
10485,2016-03-15 08:00:00,2016,3,15,2,8
10486,2016-03-15 09:00:00,2016,3,15,2,9
10487,2016-03-15 10:00:00,2016,3,15,2,10
10488,2016-03-15 11:00:00,2016,3,15,2,11
10489,2016-03-15 12:00:00,2016,3,15,2,12
10490,2016-03-15 13:00:00,2016,3,15,2,13
10491,2016-03-15 14:00:00,2016,3,15,2,14
10492,2016-03-15 15:00:00,2016,3,15,2,15
10493,2016-03-15 16:00:00,2016,3,15,2,16
10494,2016-03-15 17:00:00,2016,3,15,2,17
10495,2016-03-15 18:00:00,2016,3,15,2,18
10496,2016-03-15 19:00:00,2016,3,15,2,19
10497,2016-03-15 20:00:00,2016,3,15,2,20
10498,2016-03-15 21:00:00,2016,3,15,2,21
10499,2016-03-15 22:00:00,2016,3,15,2,22
10500,2016-03-15 23:00:00,2016,3,15,2,23
10501,2016-03-16 00:00:00,2016,3,16,3,0
10502,2016-03-16 01:00:00,2016,3,16,3,1
10503,2016-03-16 02:00:00,2016,3,16,3,2
10504,2016-03-16 03:00:00,2016,3,16,3,3
10505,2016-03-16 04:00:00,2016,3,16,3,4
10506,2016-03-16 05:00:00,2016,3,16,3,5
10507,2016-03-16 06:00:00,2016,3,16,3,6
10508,2016-03-16 07:00:00,2016,3,16,3,7
10509,2016-03-16 08:00:00,2016,3,16,3,8
10510,2016-03-16 09:00:00,2016,3,16,3,9
10511,2016-03-16 10:00:00,2016,3,16,3,10
10512,2016-03-16 11:00:00,2016,3,16,3,11
10513,2016-03-16 12:00:00,2016,3,16,3,12
10514,2016-03-16 13:00:00,2016,3,16,3,13
10515,2016-03-16 14:00:00,2016,3,16,3,14
10516,2016-03-16 15:00:00,2016,3,16,3,15
10517,2016-03-16 16:00:00,2016,3,16,3,16
10518,2016-03-16 17:00:00,2016,3,16,3,17
10519,2016-03-16 18:00:00,2016,3,16,3,18
10520,2016-03-16 19:00:00,2016,3,16,3,19
10521,2016-03-16 20:00:00,2016,3,16,3,20
10522,2016-03-16 21:00:00,2016,3,16,3,21
10523,2016-03-16 22:00:00,2016,3,16,3,22
10524,2016-03-16 23:00:00,2016,3,16,3,23
10525,2016-03-17 00:00:00,2016,3,17,4,0
10526,2016-03-17 01:00:00,2016,3,17,4,1
10527,2016-03-17 02:00:00,2016,3,17,4,2
10528,2016-03-17 03:00:00,2016,3,17,4,3
10529,2016-03-17 04:00:00,2016,3,17,4,4
10530,2016-03-17 05:00:00,2016,3,17,4,5
10531,2016-03-17 06:00:00,2016,3,17,4,6
10532,2016-03-17 07:00:00,2016,3,17,4,7
10533,2016-03-17 08:00:00,2016,3,17,4,8
10534,2016-03-17 09:00:00,2016,3,17,4,9
10535,2016-03-17 10:00:00,2016,3,17,4,10
10536,2016-03-17 11:00:00,2016,3,17,4,11
10537,2016-03-17 12:00:00,2016,3,17,4,12
10538,2016-03-17 13:00:00,2016,3,17,4,13
10539,2016-03-17 14:00:00,2016,3,17,4,14
10540,2016-03-17 15:00:00,2016,3,17,4,15
10541,2016-03-17 16:00:00,2016,3,17,4,16
10542,2016-03-17 17:00:00,2016,3,17,4,17
10543,2016-03-17 18:00:00,2016,3,17,4,18
10544,2016-03-17 19:00:00,2016,3,17,4,19
10545,2016-03-17 20:00:00,2016,3,17,4,20
10546,2016-03-17 21:00:00,2016,3,17,4,21
10547,2016-03-17 22:00:00,2016,3,17,4,22
10548,2016-03-17 23:00:00,2016,3,17,4,23
10549,2016-03-18 00:00:00,2016,3,18,5,0
10550,2016-03-18 01:00:00,2016,3,18,5,1
10551,2016-03-18 02:00:00,2016,3,18,5,2
10552,2016-03-18 03:00:00,2016,3,18,5,3
10553,2016-03-18 04:00:00,2016,3,18,5,4
10554,2016-03-18 05:00:00,2016,3,18,5,5
10555,2016-03-18 06:00:00,2016,3,18,5,6
10556,2016-03-18 07:00:00,2016,3,18,5,7
10557,2016-03-18 08:00:00,2016,3,18,5,8
10558,2016-03-18 09:00:00,2016,3,18,5,9
10559,2016-03-18 10:00:00,2016,3,18,5,10
10560,2016-03-18 11:00:00,2016,3,18,5,11
10561,2016-03-18 12:00:00,2016,3,18,5,12
10562,2016-03-18 13:00:00,2016,3,18,5,13
10563,2016-03-18 14:00:00,2016,3,18,5,14
10564,2016-03-18 15:00:00,2016,3,18,5,15
10565,2016-03-18 16:00:00,2016,3,18,5,16
10566,2016-03-18 17:00:00,2016,3,18,5,17
10567,2016-03-18 18:00:00,2016,3,18,5,18
10568,2016-03-18 19:00:00,2016,3,18,5,19
10569,2016-03-18 20:00:00,2016,3,18,5,20
10570,2016-03-18 21:00:00,2016,3,18,5,21
10571,2016-03-18 22:00:00,2016,3,18,5,22
10572,2016-03-18 23:00:00,2016,3,18,5,23
10573,2016-03-19 00:00:00,2016,3,19,6,0
10574,2016-03-19 01:00:00,2016,3,19,6,1
10575,2016-03-19 02:00:00,2016,3,19,6,2
10576,2016-03-19 03:00:00,2016,3,19,6,3
10577,2016-03-19 04:00:00,2016,3,19,6,4
10578,2016-03-19 05:00:00,2016,3,19,6,5
10579,2016-03-19 06:00:00,2016,3,19,6,6
10580,2016-03-19 07:00:00,2016,3,19,6,7
10581,2016-03-19 08:00:00,2016,3,19,6,8
10582,2016-03-19 09:00:00,2016,3,19,6,9
10583,2016-03-19 10:00:00,2016,3,19,6,10
10584,2016-03-19 11:00:00,2016,3,19,6,11
10585,2016-03-19 12:00:00,2016,3,19,6,12
10586,2016-03-19 13:00:00,2016,3,19,6,13
10587,2016-03-19 14:00:00,2016,3,19,6,14
10588,2016-03-19 15:00:00,2016,3,19,6,15
10589,2016-03-19 16:00:00,2016,3,19,6,16
10590,2016-03-19 17:00:00,2016,3,19,6,17
10591,2016-03-19 18:00:00,2016,3,19,6,18
10592,2016-03-19 19:00:00,2016,3,19,6,19
10593,2016-03-19 20:00:00,2016,3,19,6,20
10594,2016-03-19 21:00:00,2016,3,19,6,21
10595,2016-03-19 22:00:00,2016,3,19,6,22
10596,2016-03-19 23:00:00,2016,3,19,6,23
10597,2016-03-20 00:00:00,2016,3,20,0,0
10598,2016-03-20 01:00:00,2016,3,20,0,1
10599,2016-03-20 02:00:00,2016,3,20,0,2
10600,2016-03-20 03:00:00,2016,3,20,0,3
10601,2016-03-20 04:00:00,2016,3,20,0,4
10602,2016-03-20 05:00:00,2016,3,20,0,5
10603,2016-03-20 06:00:00,2016,3,20,0,6
10604,2016-03-20 07:00:00,2016,3,20,0,7
10605,2016-03-20 08:00:00,2016,3,20,0,8
10606,2016-03-20 09:00:00,2016,3,20,0,9
10607,2016-03-20 10:00:00,2016,3,20,0,10
10608,2016-03-20 11:00:00,2016,3,20,0,11
10609,2016-03-20 12:00:00,2016,3,20,0,12
10610,2016-03-20 13:00:00,2016,3,20,0,13
10611,2016-03-20 14:00:00,2016,3,20,0,14
10612,2016-03-20 15:00:00,2016,3,20,0,15
10613,2016-03-20 16:00:00,2016,3,20,0,16
10614,2016-03-20 17:00:00,2016,3,20,0,17
10615,2016-03-20 18:00:00,2016,3,20,0,18
10616,2016-03-20 19:00:00,2016,3,20,0,19
10617,2016-03-20 20:00:00,2016,3,20,0,20
10618,2016-03-20 21:00:00,2016,3,20,0,21
10619,2016-03-20 22:00:00,2016,3,20,0,22
10620,2016-03-20 23:00:00,2016,3,20,0,23
10621,2016-03-21 00:00:00,2016,3,21,1,0
10622,2016-03-21 01:00:00,2016,3,21,1,1
10623,2016-03-21 02:00:00,2016,3,21,1,2
10624,2016-03-21 03:00:00,2016,3,21,1,3
10625,2016-03-21 04:00:00,2016,3,21,1,4
10626,2016-03-21 05:00:00,2016,3,21,1,5
10627,2016-03-21 06:00:00,2016,3,21,1,6
10628,2016-03-21 07:00:00,2016,3,21,1,7
10629,2016-03-21 08:00:00,2016,3,21,1,8
10630,2016-03-21 09:00:00,2016,3,21,1,9
10631,2016-03-21 10:00:00,2016,3,21,1,10
10632,2016-03-21 11:00:00,2016,3,21,1,11
10633,2016-03-21 12:00:00,2016,3,21,1,12
10634,2016-03-21 13:00:00,2016,3,21,1,13
10635,2016-03-21 14:00:00,2016,3,21,1,14
10636,2016-03-21 15:00:00,2016,3,21,1,15
10637,2016-03-21 16:00:00,2016,3,21,1,16
10638,2016-03-21 17:00:00,2016,3,21,1,17
10639,2016-03-21 18:00:00,2016,3,21,1,18
10640,2016-03-21 19:00:00,2016,3,21,1,19
10641,2016-03-21 20:00:00,2016,3,21,1,20
10642,2016-03-21 21:00:00,2016,3,21,1,21
10643,2016-03-21 22:00:00,2016,3,21,1,22
10644,2016-03-21 23:00:00,2016,3,21,1,23
10645,2016-03-22 00:00:00,2016,3,22,2,0
10646,2016-03-22 01:00:00,2016,3,22,2,1
10647,2016-03-22 02:00:00,2016,3,22,2,2
10648,2016-03-22 03:00:00,2016,3,22,2,3
10649,2016-03-22 04:00:00,2016,3,22,2,4
10650,2016-03-22 05:00:00,2016,3,22,2,5
10651,2016-03-22 06:00:00,2016,3,22,2,6
10652,2016-03-22 07:00:00,2016,3,22,2,7
10653,2016-03-22 08:00:00,2016,3,22,2,8
10654,2016-03-22 09:00:00,2016,3,22,2,9
10655,2016-03-22 10:00:00,2016,3,22,2,10
10656,2016-03-22 11:00:00,2016,3,22,2,11
10657,2016-03-22 12:00:00,2016,3,22,2,12
10658,2016-03-22 13:00:00,2016,3,22,2,13
10659,2016-03-22 14:00:00,2016,3,22,2,14
10660,2016-03-22 15:00:00,2016,3,22,2,15
10661,2016-03-22 16:00:00,2016,3,22,2,16
10662,2016-03-22 17:00:00,2016,3,22,2,17
10663,2016-03-22 18:00:00,2016,3,22,2,18
10664,2016-03-22 19:00:00,2016,3,22,2,19
10665,2016-03-22 20:00:00,2016,3,22,2,20
10666,2016-03-22 21:00:00,2016,3,22,2,21
10667,2016-03-22 22:00:00,2016,3,22,2,22
10668,2016-03-22 23:00:00,2016,3,22,2,23
10669,2016-03-23 00:00:00,2016,3,23,3,0
10670,2016-03-23 01:00:00,2016,3,23,3,1
10671,2016-03-23 02:00:00,2016,3,23,3,2
10672,2016-03-23 03:00:00,2016,3,23,3,3
10673,2016-03-23 04:00:00,2016,3,23,3,4
10674,2016-03-23 05:00:00,2016,3,23,3,5
10675,2016-03-23 06:00:00,2016,3,23,3,6
10676,2016-03-23 07:00:00,2016,3,23,3,7
10677,2016-03-23 08:00:00,2016,3,23,3,8
10678,2016-03-23 09:00:00,2016,3,23,3,9
10679,2016-03-23 10:00:00,2016,3,23,3,10
10680,2016-03-23 11:00:00,2016,3,23,3,11
10681,2016-03-23 12:00:00,2016,3,23,3,12
10682,2016-03-23 13:00:00,2016,3,23,3,13
10683,2016-03-23 14:00:00,2016,3,23,3,14
10684,2016-03-23 15:00:00,2016,3,23,3,15
10685,2016-03-23 16:00:00,2016,3,23,3,16
10686,2016-03-23 17:00:00,2016,3,23,3,17
10687,2016-03-23 18:00:00,2016,3,23,3,18
10688,2016-03-23 19:00:00,2016,3,23,3,19
10689,2016-03-23 20:00:00,2016,3,23,3,20
10690,2016-03-23 21:00:00,2016,3,23,3,21
10691,2016-03-23 22:00:00,2016,3,23,3,22
10692,2016-03-23 23:00:00,2016,3,23,3,23
10693,2016-03-24 00:00:00,2016,3,24,4,0
10694,2016-03-24 01:00:00,2016,3,24,4,1
10695,2016-03-24 02:00:00,2016,3,24,4,2
10696,2016-03-24 03:00:00,2016,3,24,4,3
10697,2016-03-24 04:00:00,2016,3,24,4,4
10698,2016-03-24 05:00:00,2016,3,24,4,5
10699,2016-03-24 06:00:00,2016,3,24,4,6
10700,2016-03-24 07:00:00,2016,3,24,4,7
10701,2016-03-24 08:00:00,2016,3,24,4,8
10702,2016-03-24 09:00:00,2016,3,24,4,9
10703,2016-03-24 10:00:00,2016,3,24,4,10
10704,2016-03-24 11:00:00,2016,3,24,4,11
10705,2016-03-24 12:00:00,2016,3,24,4,12
10706,2016-03-24 13:00:00,2016,3,24,4,13
10707,2016-03-24 14:00:00,2016,3,24,4,14
10708,2016-03-24 15:00:00,2016,3,24,4,15
10709,2016-03-24 16:00:00,2016,3,24,4,16
10710,2016-03-24 17:00:00,2016,3,24,4,17
10711,2016-03-24 18:00:00,2016,3,24,4,18
10712,2016-03-24 19:00:00,2016,3,24,4,19
10713,2016-03-24 20:00:00,2016,3,24,4,20
10714,2016-03-24 21:00:00,2016,3,24,4,21
10715,2016-03-24 22:00:00,2016,3,24,4,22
10716,2016-03-24 23:00:00,2016,3,24,4,23
10717,2016-03-25 00:00:00,2016,3,25,5,0
10718,2016-03-25 01:00:00,2016,3,25,5,1
10719,2016-03-25 02:00:00,2016,3,25,5,2
10720,2016-03-25 03:00:00,2016,3,25,5,3
10721,2016-03-25 04:00:00,2016,3,25,5,4
10722,2016-03-25 05:00:00,2016,3,25,5,5
10723,2016-03-25 06:00:00,2016,3,25,5,6
10724,2016-03-25 07:00:00,2016,3,25,5,7
10725,2016-03-25 08:00:00,2016,3,25,5,8
10726,2016-03-25 09:00:00,2016,3,25,5,9
10727,2016-03-25 10:00:00,2016,3,25,5,10
10728,2016-03-25 11:00:00,2016,3,25,5,11
10729,2016-03-25 12:00:00,2016,3,25,5,12
10730,2016-03-25 13:00:00,2016,3,25,5,13
10731,2016-03-25 14:00:00,2016,3,25,5,14
10732,2016-03-25 15:00:00,2016,3,25,5,15
10733,2016-03-25 16:00:00,2016,3,25,5,16
10734,2016-03-25 17:00:00,2016,3,25,5,17
10735,2016-03-25 18:00:00,2016,3,25,5,18
10736,2016-03-25 19:00:00,2016,3,25,5,19
10737,2016-03-25 20:00:00,2016,3,25,5,20
10738,2016-03-25 21:00:00,2016,3,25,5,21
10739,2016-03-25 22:00:00,2016,3,25,5,22
10740,2016-03-25 23:00:00,2016,3,25,5,23
10741,2016-03-26 00:00:00,2016,3,26,6,0
10742,2016-03-26 01:00:00,2016,3,26,6,1
10743,2016-03-26 02:00:00,2016,3,26,6,2
10744,2016-03-26 03:00:00,2016,3,26,6,3
10745,2016-03-26 04:00:00,2016,3,26,6,4
10746,2016-03-26 05:00:00,2016,3,26,6,5
10747,2016-03-26 06:00:00,2016,3,26,6,6
10748,2016-03-26 07:00:00,2016,3,26,6,7
10749,2016-03-26 08:00:00,2016,3,26,6,8
10750,2016-03-26 09:00:00,2016,3,26,6,9
10751,2016-03-26 10:00:00,2016,3,26,6,10
10752,2016-03-26 11:00:00,2016,3,26,6,11
10753,2016-03-26 12:00:00,2016,3,26,6,12
10754,2016-03-26 13:00:00,2016,3,26,6,13
10755,2016-03-26 14:00:00,2016,3,26,6,14
10756,2016-03-26 15:00:00,2016,3,26,6,15
10757,2016-03-26 16:00:00,2016,3,26,6,16
10758,2016-03-26 17:00:00,2016,3,26,6,17
10759,2016-03-26 18:00:00,2016,3,26,6,18
10760,2016-03-26 19:00:00,2016,3,26,6,19
10761,2016-03-26 20:00:00,2016,3,26,6,20
10762,2016-03-26 21:00:00,2016,3,26,6,21
10763,2016-03-26 22:00:00,2016,3,26,6,22
10764,2016-03-26 23:00:00,2016,3,26,6,23
10765,2016-03-27 00:00:00,2016,3,27,0,0
10766,2016-03-27 01:00:00,2016,3,27,0,1
10767,2016-03-27 02:00:00,2016,3,27,0,2
10768,2016-03-27 03:00:00,2016,3,27,0,3
10769,2016-03-27 04:00:00,2016,3,27,0,4
10770,2016-03-27 05:00:00,2016,3,27,0,5
10771,2016-03-27 06:00:00,2016,3,27,0,6
10772,2016-03-27 07:00:00,2016,3,27,0,7
10773,2016-03-27 08:00:00,2016,3,27,0,8
10774,2016-03-27 09:00:00,2016,3,27,0,9
10775,2016-03-27 10:00:00,2016,3,27,0,10
10776,2016-03-27 11:00:00,2016,3,27,0,11
10777,2016-03-27 12:00:00,2016,3,27,0,12
10778,2016-03-27 14:00:00,2016,3,27,0,14
10779,2016-03-27 15:00:00,2016,3,27,0,15
10780,2016-03-27 16:00:00,2016,3,27,0,16
10781,2016-03-27 17:00:00,2016,3,27,0,17
10782,2016-03-27 18:00:00,2016,3,27,0,18
10783,2016-03-27 19:00:00,2016,3,27,0,19
10784,2016-03-27 20:00:00,2016,3,27,0,20
10785,2016-03-27 21:00:00,2016,3,27,0,21
10786,2016-03-27 22:00:00,2016,3,27,0,22
10787,2016-03-27 23:00:00,2016,3,27,0,23
10788,2016-03-28 00:00:00,2016,3,28,1,0
10789,2016-03-28 01:00:00,2016,3,28,1,1
10790,2016-03-28 02:00:00,2016,3,28,1,2
10791,2016-03-28 03:00:00,2016,3,28,1,3
10792,2016-03-28 04:00:00,2016,3,28,1,4
10793,2016-03-28 05:00:00,2016,3,28,1,5
10794,2016-03-28 06:00:00,2016,3,28,1,6
10795,2016-03-28 07:00:00,2016,3,28,1,7
10796,2016-03-28 08:00:00,2016,3,28,1,8
10797,2016-03-28 09:00:00,2016,3,28,1,9
10798,2016-03-28 10:00:00,2016,3,28,1,10
10799,2016-03-28 11:00:00,2016,3,28,1,11
10800,2016-03-28 12:00:00,2016,3,28,1,12
10801,2016-03-28 13:00:00,2016,3,28,1,13
10802,2016-03-28 14:00:00,2016,3,28,1,14
10803,2016-03-28 15:00:00,2016,3,28,1,15
10804,2016-03-28 16:00:00,2016,3,28,1,16
10805,2016-03-28 17:00:00,2016,3,28,1,17
10806,2016-03-28 18:00:00,2016,3,28,1,18
10807,2016-03-28 19:00:00,2016,3,28,1,19
10808,2016-03-28 20:00:00,2016,3,28,1,20
10809,2016-03-28 21:00:00,2016,3,28,1,21
10810,2016-03-28 22:00:00,2016,3,28,1,22
10811,2016-03-28 23:00:00,2016,3,28,1,23
10812,2016-03-29 00:00:00,2016,3,29,2,0
10813,2016-03-29 01:00:00,2016,3,29,2,1
10814,2016-03-29 02:00:00,2016,3,29,2,2
10815,2016-03-29 03:00:00,2016,3,29,2,3
10816,2016-03-29 04:00:00,2016,3,29,2,4
10817,2016-03-29 05:00:00,2016,3,29,2,5
10818,2016-03-29 06:00:00,2016,3,29,2,6
10819,2016-03-29 07:00:00,2016,3,29,2,7
10820,2016-03-29 08:00:00,2016,3,29,2,8
10821,2016-03-29 09:00:00,2016,3,29,2,9
10822,2016-03-29 10:00:00,2016,3,29,2,10
10823,2016-03-29 11:00:00,2016,3,29,2,11
10824,2016-03-29 12:00:00,2016,3,29,2,12
10825,2016-03-29 13:00:00,2016,3,29,2,13
10826,2016-03-29 14:00:00,2016,3,29,2,14
10827,2016-03-29 15:00:00,2016,3,29,2,15
10828,2016-03-29 16:00:00,2016,3,29,2,16
10829,2016-03-29 17:00:00,2016,3,29,2,17
10830,2016-03-29 18:00:00,2016,3,29,2,18
10831,2016-03-29 19:00:00,2016,3,29,2,19
10832,2016-03-29 20:00:00,2016,3,29,2,20
10833,2016-03-29 21:00:00,2016,3,29,2,21
10834,2016-03-29 22:00:00,2016,3,29,2,22
10835,2016-03-29 23:00:00,2016,3,29,2,23
10836,2016-03-30 00:00:00,2016,3,30,3,0
10837,2016-03-30 01:00:00,2016,3,30,3,1
10838,2016-03-30 02:00:00,2016,3,30,3,2
10839,2016-03-30 03:00:00,2016,3,30,3,3
10840,2016-03-30 04:00:00,2016,3,30,3,4
10841,2016-03-30 05:00:00,2016,3,30,3,5
10842,2016-03-30 06:00:00,2016,3,30,3,6
10843,2016-03-30 07:00:00,2016,3,30,3,7
10844,2016-03-30 08:00:00,2016,3,30,3,8
10845,2016-03-30 09:00:00,2016,3,30,3,9
10846,2016-03-30 10:00:00,2016,3,30,3,10
10847,2016-03-30 11:00:00,2016,3,30,3,11
10848,2016-03-30 12:00:00,2016,3,30,3,12
10849,2016-03-30 13:00:00,2016,3,30,3,13
10850,2016-03-30 14:00:00,2016,3,30,3,14
10851,2016-03-30 15:00:00,2016,3,30,3,15
10852,2016-03-30 16:00:00,2016,3,30,3,16
10853,2016-03-30 17:00:00,2016,3,30,3,17
10854,2016-03-30 18:00:00,2016,3,30,3,18
10855,2016-03-30 19:00:00,2016,3,30,3,19
10856,2016-03-30 20:00:00,2016,3,30,3,20
10857,2016-03-30 21:00:00,2016,3,30,3,21
10858,2016-03-30 22:00:00,2016,3,30,3,22
10859,2016-03-30 23:00:00,2016,3,30,3,23
10860,2016-03-31 00:00:00,2016,3,31,4,0
10861,2016-03-31 01:00:00,2016,3,31,4,1
10862,2016-03-31 02:00:00,2016,3,31,4,2
10863,2016-03-31 03:00:00,2016,3,31,4,3
10864,2016-03-31 04:00:00,2016,3,31,4,4
10865,2016-03-31 05:00:00,2016,3,31,4,5
10866,2016-03-31 06:00:00,2016,3,31,4,6
10867,2016-03-31 07:00:00,2016,3,31,4,7
10868,2016-03-31 08:00:00,2016,3,31,4,8
10869,2016-03-31 09:00:00,2016,3,31,4,9
10870,2016-03-31 10:00:00,2016,3,31,4,10
10871,2016-03-31 11:00:00,2016,3,31,4,11
10872,2016-03-31 12:00:00,2016,3,31,4,12
10873,2016-03-31 13:00:00,2016,3,31,4,13
10874,2016-03-31 14:00:00,2016,3,31,4,14
10875,2016-03-31 15:00:00,2016,3,31,4,15
10876,2016-03-31 16:00:00,2016,3,31,4,16
10877,2016-03-31 17:00:00,2016,3,31,4,17
10878,2016-03-31 18:00:00,2016,3,31,4,18
10879,2016-03-31 19:00:00,2016,3,31,4,19
10880,2016-03-31 20:00:00,2016,3,31,4,20
10881,2016-03-31 21:00:00,2016,3,31,4,21
10882,2016-03-31 22:00:00,2016,3,31,4,22
10883,2016-03-31 23:00:00,2016,3,31,4,23
10884,2016-04-01 00:00:00,2016,4,1,5,0
10885,2016-04-01 01:00:00,2016,4,1,5,1
10886,2016-04-01 02:00:00,2016,4,1,5,2
10887,2016-04-01 03:00:00,2016,4,1,5,3
10888,2016-04-01 04:00:00,2016,4,1,5,4
10889,2016-04-01 05:00:00,2016,4,1,5,5
10890,2016-04-01 06:00:00,2016,4,1,5,6
10891,2016-04-01 07:00:00,2016,4,1,5,7
10892,2016-04-01 08:00:00,2016,4,1,5,8
10893,2016-04-01 09:00:00,2016,4,1,5,9
10894,2016-04-01 10:00:00,2016,4,1,5,10
10895,2016-04-01 11:00:00,2016,4,1,5,11
10896,2016-04-01 12:00:00,2016,4,1,5,12
10897,2016-04-01 13:00:00,2016,4,1,5,13
10898,2016-04-01 14:00:00,2016,4,1,5,14
10899,2016-04-01 15:00:00,2016,4,1,5,15
10900,2016-04-01 16:00:00,2016,4,1,5,16
10901,2016-04-01 17:00:00,2016,4,1,5,17
10902,2016-04-01 18:00:00,2016,4,1,5,18
10903,2016-04-01 19:00:00,2016,4,1,5,19
10904,2016-04-01 20:00:00,2016,4,1,5,20
10905,2016-04-01 21:00:00,2016,4,1,5,21
10906,2016-04-01 22:00:00,2016,4,1,5,22
10907,2016-04-01 23:00:00,2016,4,1,5,23
10908,2016-04-02 00:00:00,2016,4,2,6,0
10909,2016-04-02 01:00:00,2016,4,2,6,1
10910,2016-04-02 02:00:00,2016,4,2,6,2
10911,2016-04-02 03:00:00,2016,4,2,6,3
10912,2016-04-02 04:00:00,2016,4,2,6,4
10913,2016-04-02 05:00:00,2016,4,2,6,5
10914,2016-04-02 06:00:00,2016,4,2,6,6
10915,2016-04-02 07:00:00,2016,4,2,6,7
10916,2016-04-02 08:00:00,2016,4,2,6,8
10917,2016-04-02 09:00:00,2016,4,2,6,9
10918,2016-04-02 10:00:00,2016,4,2,6,10
10919,2016-04-02 11:00:00,2016,4,2,6,11
10920,2016-04-02 12:00:00,2016,4,2,6,12
10921,2016-04-02 13:00:00,2016,4,2,6,13
10922,2016-04-02 14:00:00,2016,4,2,6,14
10923,2016-04-02 15:00:00,2016,4,2,6,15
10924,2016-04-02 16:00:00,2016,4,2,6,16
10925,2016-04-02 17:00:00,2016,4,2,6,17
10926,2016-04-02 18:00:00,2016,4,2,6,18
10927,2016-04-02 19:00:00,2016,4,2,6,19
10928,2016-04-02 20:00:00,2016,4,2,6,20
10929,2016-04-02 21:00:00,2016,4,2,6,21
10930,2016-04-02 22:00:00,2016,4,2,6,22
10931,2016-04-02 23:00:00,2016,4,2,6,23
10932,2016-04-03 00:00:00,2016,4,3,0,0
10933,2016-04-03 01:00:00,2016,4,3,0,1
10934,2016-04-03 02:00:00,2016,4,3,0,2
10935,2016-04-03 03:00:00,2016,4,3,0,3
10936,2016-04-03 04:00:00,2016,4,3,0,4
10937,2016-04-03 05:00:00,2016,4,3,0,5
10938,2016-04-03 06:00:00,2016,4,3,0,6
10939,2016-04-03 07:00:00,2016,4,3,0,7
10940,2016-04-03 08:00:00,2016,4,3,0,8
10941,2016-04-03 09:00:00,2016,4,3,0,9
10942,2016-04-03 10:00:00,2016,4,3,0,10
10943,2016-04-03 11:00:00,2016,4,3,0,11
10944,2016-04-03 12:00:00,2016,4,3,0,12
10945,2016-04-03 13:00:00,2016,4,3,0,13
10946,2016-04-03 14:00:00,2016,4,3,0,14
10947,2016-04-03 15:00:00,2016,4,3,0,15
10948,2016-04-03 16:00:00,2016,4,3,0,16
10949,2016-04-03 17:00:00,2016,4,3,0,17
10950,2016-04-03 18:00:00,2016,4,3,0,18
10951,2016-04-03 19:00:00,2016,4,3,0,19
10952,2016-04-03 20:00:00,2016,4,3,0,20
10953,2016-04-03 21:00:00,2016,4,3,0,21
10954,2016-04-03 22:00:00,2016,4,3,0,22
10955,2016-04-03 23:00:00,2016,4,3,0,23
10956,2016-04-04 00:00:00,2016,4,4,1,0
10957,2016-04-04 01:00:00,2016,4,4,1,1
10958,2016-04-04 02:00:00,2016,4,4,1,2
10959,2016-04-04 03:00:00,2016,4,4,1,3
10960,2016-04-04 04:00:00,2016,4,4,1,4
10961,2016-04-04 05:00:00,2016,4,4,1,5
10962,2016-04-04 06:00:00,2016,4,4,1,6
10963,2016-04-04 07:00:00,2016,4,4,1,7
10964,2016-04-04 08:00:00,2016,4,4,1,8
10965,2016-04-04 09:00:00,2016,4,4,1,9
10966,2016-04-04 10:00:00,2016,4,4,1,10
10967,2016-04-04 11:00:00,2016,4,4,1,11
10968,2016-04-04 12:00:00,2016,4,4,1,12
10969,2016-04-04 13:00:00,2016,4,4,1,13
10970,2016-04-04 14:00:00,2016,4,4,1,14
10971,2016-04-04 15:00:00,2016,4,4,1,15
10972,2016-04-04 16:00:00,2016,4,4,1,16
10973,2016-04-04 17:00:00,2016,4,4,1,17
10974,2016-04-04 18:00:00,2016,4,4,1,18
10975,2016-04-04 19:00:00,2016,4,4,1,19
10976,2016-04-04 20:00:00,2016,4,4,1,20
10977,2016-04-04 21:00:00,2016,4,4,1,21
10978,2016-04-04 22:00:00,2016,4,4,1,22
10979,2016-04-04 23:00:00,2016,4,4,1,23
10980,2016-04-05 00:00:00,2016,4,5,2,0
